1,2.119,0.2788395596037262,2.65,0:C:0_C_0_C:0_D_2_D:1_C_0_D:1_D_3_D:2_C_1_D:2_D_3_C:3_C_3_C:3_D_3_C
2,2.46210526316,0.2712219706084303,2.795,0:C:0_C_0_C:0_D_2_D:1_C_0_C:1_D_3_D:2_C_1_D:2_D_3_C:3_C_3_C:3_D_3_D
3,2.60868421053,0.22583087585078934,2.915,0:C:0_C_0_C:0_D_2_D:1_C_0_D:1_D_3_D:2_C_1_D:2_D_0_C:3_C_2_D:3_D_0_D
4,2.49105263158,0.3176417170143299,2.805,0:C:0_C_0_C:0_D_2_D:1_C_0_C:1_D_3_D:2_C_1_D:2_D_0_C:3_C_2_C:3_D_0_D
1,2.22475,0.323390147499889,2.76,0:C:0_C_1_C:0_D_3_D:1_C_1_C:1_D_0_D:2_C_1_C:2_D_0_C:3_C_3_D:3_D_3_C
2,2.50684210526,0.29731345556285504,2.77,0:C:0_C_1_C:0_D_3_D:1_C_1_C:1_D_0_D:2_C_1_C:2_D_0_C:3_C_3_D:3_D_3_C
3,2.54236842105,0.23693419262392046,2.78,0:C:0_C_0_C:0_D_0_D:1_C_1_D:1_D_3_C:2_C_1_C:2_D_0_C:3_C_3_C:3_D_3_C
4,2.43394736842,0.3080865349530722,2.725,0:C:0_C_0_C:0_D_0_D:1_C_1_D:1_D_3_C:2_C_1_C:2_D_0_C:3_C_3_C:3_D_3_C
5,2.56052631579,0.24200856192358425,2.74,0:C:0_C_0_C:0_D_0_D:1_C_1_D:1_D_3_C:2_C_1_C:2_D_0_C:3_C_3_C:3_D_3_C
6,2.56368421053,0.2399717204022128,2.805,0:C:0_C_0_C:0_D_0_C:1_C_1_D:1_D_3_D:2_C_1_D:2_D_0_C:3_C_3_C:3_D_3_C
7,2.56684210526,0.23626039674319535,2.775,0:C:0_C_0_C:0_D_0_C:1_C_1_D:1_D_3_D:2_C_1_D:2_D_0_C:3_C_3_C:3_D_3_C
8,2.50342105263,0.3348450255502298,2.84,0:C:0_C_1_C:0_D_0_C:1_C_0_C:1_D_2_D:2_C_0_C:2_D_1_C:3_C_3_C:3_D_3_C
9,2.525,0.27271539049075744,2.775,0:C:0_C_1_C:0_D_0_C:1_C_0_C:1_D_2_D:2_C_0_D:2_D_1_C:3_C_3_C:3_D_3_C
10,2.43815789474,0.3236234431619393,2.75,0:C:0_C_1_C:0_D_0_C:1_C_0_C:1_D_2_D:2_C_0_D:2_D_1_C:3_C_0_D:3_D_2_D
1,2.1675,0.3356430395524388,2.715,0:C:0_C_0_C:0_D_0_D:1_C_2_C:1_D_1_C:2_C_0_C:2_D_2_D
2,2.56947368421,0.14830529266953024,2.8,0:C:0_C_0_C:0_D_0_D:1_C_2_C:1_D_1_D:2_C_0_C:2_D_2_D
3,2.55684210526,0.2036328644652054,2.74,0:C:0_C_0_C:0_D_0_D:1_C_2_D:1_D_1_D:2_C_0_D:2_D_2_D
4,2.42131578947,0.3869137062272181,2.825,0:C:0_C_0_C:0_D_0_D:1_C_2_D:1_D_1_D:2_C_0_D:2_D_2_D
5,2.51421052632,0.23607683382353312,2.805,0:C:0_C_0_C:0_D_0_C:1_C_2_C:1_D_1_D:2_C_2_C:2_D_2_D
6,2.53789473684,0.215109004127,2.835,0:C:0_C_0_C:0_D_0_C:1_C_2_C:1_D_1_D:2_C_2_C:2_D_2_D
7,2.45973684211,0.2894571765628068,2.735,0:C:0_C_1_C:0_D_0_C:1_C_2_C:1_D_1_C:2_C_0_C:2_D_2_D
8,2.32315789474,0.28962866664564874,2.78,0:C:0_C_1_C:0_D_0_D:1_C_2_C:1_D_1_C:2_C_0_C:2_D_2_D
9,2.46368421053,0.2589139366523127,2.73,0:C:0_C_1_C:0_D_0_D:1_C_2_C:1_D_1_C:2_C_0_C:2_D_2_D
